scope_type,scope_value,benchmark_family,jobs,machines,model_type,distribution,params,n_params,loglik,aic,bic,gof_test,gof_stat,gof_pvalue
file,ta23,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.030000000000000027,0.8534115453673419
file,ta23,ta,20,20,continuous_exploratory,weibull_min,"[2.2863078701413144, -10.106342309962074, 68.16747217222938]",3,-1895.0545564128436,3796.109112825687,3808.083506467011,KS_continuous,0.08099571422240437,0.00991266041412616
file,ta23,ta,20,20,continuous_exploratory,norm,"[50.215, 28.34631854403672]",2,-1905.3742790372141,3814.7485580744283,3822.7314871686444,KS_continuous,0.07765011008651923,0.015205013532812438
file,ta23,ta,20,20,continuous_exploratory,lognorm,"[0.021660990718538525, -1258.600434004085, 1308.5084561598444]",3,-1905.3357674908125,3816.671534981625,3828.6459286229488,KS_continuous,0.07794632570896676,0.014650515607958771
file,ta23,ta,20,20,continuous_exploratory,gamma,"[11888.38373704269, -3039.8843430985485, 0.259925716713717]",3,-1905.3537801856985,3816.707560371397,3828.681954012721,KS_continuous,0.07780811200301896,0.014906943509910908
file,ta23,ta,20,20,continuous_exploratory,expon,"[1.0, 49.215]",2,-1958.4793820324699,3920.9587640649397,3928.941693159156,KS_continuous,0.17275750425765807,6.565330531354421e-11
file,ta24,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,2.775999999999999,0.9725177188544434
file,ta24,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,2.775999999999999,0.9725177188544434
file,ta24,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,2.4,0.9834529512295069
file,ta24,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,4.25,0.8942010951959319
file,ta24,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,2.7512727272727275,0.9733455953416383
file,ta24,ta,20,20,discrete,poisson,"{""mu"": 51.0}",1,-4854.61136417612,9711.22272835224,9715.214192899348,,,
file,ta24,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.04035714285714287,0.5194168272511483
file,ta24,ta,20,20,continuous_exploratory,weibull_min,"[2.3862082070886803, -12.310937553715492, 71.54663856866429]",3,-1902.0379727419947,3810.0759454839895,3822.0503391253133,KS_continuous,0.08719792233626733,0.004275663844085725
file,ta24,ta,20,20,continuous_exploratory,norm,"[51.0, 28.79661438433345]",2,-1911.678542934712,3827.357085869424,3835.34001496364,KS_continuous,0.07752104153467743,0.015452456834584221
file,ta24,ta,20,20,continuous_exploratory,lognorm,"[3.229473922941252e-05, -891630.7339908151, 891681.7335258248]",3,-1911.6787467840604,3829.357493568121,3841.3318872094446,KS_continuous,0.07752446629313692,0.015445844708711213
file,ta24,ta,20,20,continuous_exploratory,gamma,"[4566.354527271156, -1895.9562402602596, 0.4263684831628811]",3,-1911.7428410154544,3829.4856820309087,3841.4600756722325,KS_continuous,0.07857155761560097,0.013539320182979885
file,ta24,ta,20,20,continuous_exploratory,expon,"[1.0, 50.0]",2,-1964.8092021712582,3933.6184043425164,3941.6013334367326,KS_continuous,0.16455556240532554,6.205965823482442e-10
file,ta25,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,11.245999999999999,0.25922311792691644
file,ta25,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,11.245999999999999,0.25922311792691644
file,ta25,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,10.5,0.3115423405622115
file,ta25,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,10.4,0.31908350214261383
file,ta25,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,9.093613636363635,0.42867812574559133
file,ta25,ta,20,20,discrete,poisson,"{""mu"": 49.135}",1,-5004.878037971845,10011.75607594369,10015.747540490796,,,
file,ta25,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.038622448979591884,0.575976941019767
file,ta25,ta,20,20,continuous_exploratory,weibull_min,"[2.155932723195664, -9.504468385406932, 66.23342424101511]",3,-1901.1271940888096,3808.254388177619,3820.228781818943,KS_continuous,0.06597185609131961,0.058767281957854633
file,ta25,ta,20,20,continuous_exploratory,norm,"[49.135, 28.846781016258987]",2,-1912.3747773496693,3828.7495546993387,3836.732483793555,KS_continuous,0.0678398787337543,0.04804260000711702
file,ta25,ta,20,20,continuous_exploratory,lognorm,"[0.04520669812069093, -589.3367775496756, 637.8200042212916]",3,-1912.193854835114,3830.387709670228,3842.362103311552,KS_continuous,0.06742888747185327,0.05024457368134627
file,ta25,ta,20,20,continuous_exploratory,gamma,"[2037.1019500129205, -1252.218133917157, 0.6388130390245368]",3,-1912.2655836031859,3830.5311672063717,3842.5055608476955,KS_continuous,0.06782063001093497,0.04814383379861675
file,ta25,ta,20,20,continuous_exploratory,expon,"[1.0, 48.135]",2,-1949.603825291972,3903.207650583944,3911.1905796781602,KS_continuous,0.16840386343567032,2.1934786313870336e-10
file,ta26,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,4.360000000000001,0.8861624894742233
file,ta26,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,4.360000000000001,0.8861624894742233
file,ta26,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,5.6,0.7791877161648363
file,ta26,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,10.25,0.3306281093734922
file,ta26,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,7.0024545454545475,0.6368638404677418
file,ta26,ta,20,20,discrete,poisson,"{""mu"": 51.4825}",1,-4558.9767275231425,9119.953455046285,9123.944919593392,,,
file,ta26,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.0429591836734694,0.43928252232776566
file,ta26,ta,20,20,continuous_exploratory,weibull_min,"[2.717274012901674, -16.46328730896461, 76.58782673550019]",3,-1888.88997909801,3783.77995819602,3795.7543518373436,KS_continuous,0.0797352070154409,0.01167111544956749
file,ta26,ta,20,20,continuous_exploratory,norm,"[51.4825, 27.759407301849947]",2,-1897.005327126973,3798.010654253946,3805.9935833481622,KS_continuous,0.07441903318703713,0.022593529104789005
file,ta26,ta,20,20,continuous_exploratory,lognorm,"[2.6472185279105877e-05, -1048575.0, 1048626.482132573]",3,-1897.0057193789235,3800.011438757847,3811.9858323991707,KS_continuous,0.07442195135843954,0.022585620611239126
file,ta26,ta,20,20,continuous_exploratory,gamma,"[1124.0946400008079, -880.5925466794447, 0.8292030341916212]",3,-1897.314192874031,3800.628385748062,3812.602779389386,KS_continuous,0.0761360513829632,0.018343965985480097
file,ta26,ta,20,20,continuous_exploratory,expon,"[1.0, 50.4825]",2,-1968.6506966283364,3941.301393256673,3949.284322350889,KS_continuous,0.18316377464300038,3.2318924834996723e-12
file,ta27,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,6.273999999999997,0.7122128161594412
file,ta27,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,6.273999999999997,0.7122128161594412
file,ta27,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,5.000000000000001,0.8343082601934075
file,ta27,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,7.700000000000001,0.5646386614738719
file,ta27,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,5.735363636363638,0.7660841689487333
file,ta27,ta,20,20,discrete,poisson,"{""mu"": 52.7275}",1,-4774.352329473347,9550.704658946694,9554.6961234938,,,
file,ta27,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.05663265306122445,0.14789662106965762
file,ta27,ta,20,20,continuous_exploratory,weibull_min,"[2.9688638597642365, -23.054283061285453, 85.16934525267652]",3,-1903.1052061049156,3812.2104122098312,3824.184805851155,KS_continuous,0.07298451885291724,0.02679198015338613
file,ta27,ta,20,20,continuous_exploratory,norm,"[52.7275, 28.735400532270294]",2,-1910.8273455587573,3825.6546911175146,3833.637620211731,KS_continuous,0.07224691519886228,0.02920816159373052
file,ta27,ta,20,20,continuous_exploratory,lognorm,"[6.4770217866918845e-06, -4436463.231382569, 4436515.958789508]",3,-1910.8274846213549,3827.6549692427097,3839.6293628840335,KS_continuous,0.07224734490012041,0.029206699858290164
file,ta27,ta,20,20,continuous_exploratory,gamma,"[667.4618982198217, -693.0465436747663, 1.1173249358358683]",3,-1911.4023064617363,3828.8046129234726,3840.7790065647964,KS_continuous,0.0733290087104641,0.025725316265413967
file,ta27,ta,20,20,continuous_exploratory,expon,"[1.0, 51.7275]",2,-1978.3958219965675,3960.791643993135,3968.774573087351,KS_continuous,0.1712174829707115,1.0095646669016345e-10
file,ta28,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,11.809749999999998,0.22424844630659377
file,ta28,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,11.809749999999998,0.22424844630659377
file,ta28,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,11.3,0.2557046597269988
file,ta28,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,13.3,0.14949477321860244
file,ta28,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,10.764704545454544,0.29218272686217117
file,ta28,ta,20,20,discrete,poisson,"{""mu"": 50.505}",1,-5085.668166231282,10173.336332462564,10177.327797009671,,,
file,ta28,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.049285714285714266,0.27648555535841124
file,ta28,ta,20,20,continuous_exploratory,weibull_min,"[2.218621870694765, -10.54238710942306, 69.00261171854046]",3,-1909.9978347156853,3825.9956694313705,3837.9700630726943,KS_continuous,0.1012680116962914,0.0005039930201961925
file,ta28,ta,20,20,continuous_exploratory,norm,"[50.505, 29.45581394224237]",2,-1920.7319364846594,3845.463872969319,3853.446802063535,KS_continuous,0.09171917741724522,0.002227330785900761
file,ta28,ta,20,20,continuous_exploratory,lognorm,"[1.4045299424550775e-05, -2097150.999999999, 2097201.504793141]",3,-1920.7320606886997,3847.4641213773994,3859.438515018723,KS_continuous,0.0917202443198043,0.0022269793677810253
file,ta28,ta,20,20,continuous_exploratory,gamma,"[2479.0650790239324, -1417.4549342602586, 0.5921412523511289]",3,-1920.8507580192286,3847.701516038457,3859.675909679781,KS_continuous,0.0926417598433752,0.0019419108203088083
file,ta28,ta,20,20,continuous_exploratory,expon,"[1.0, 49.505]",2,-1960.8294698297914,3925.6589396595828,3933.641868753799,KS_continuous,0.14834861834773294,3.785569447670298e-08
file,ta29,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,18.401499999999995,0.03079104404380131
file,ta29,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,18.401499999999995,0.03079104404380131
file,ta29,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,17.25,0.04494193495473368
file,ta29,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,12.5,0.18656597485845106
file,ta29,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,18.28002272727273,0.03206031276773495
file,ta29,ta,20,20,discrete,poisson,"{""mu"": 52.455}",1,-4648.9876356355035,9299.975271271007,9303.966735818114,,,
file,ta29,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.07556122448979585,0.01967966421139996
file,ta29,ta,20,20,continuous_exploratory,weibull_min,"[2.963877564247232, -21.897035011646985, 83.57425670590152]",3,-1896.1486672266988,3798.2973344533975,3810.2717280947213,KS_continuous,0.09703431075692082,0.0009919121950555693
file,ta29,ta,20,20,continuous_exploratory,norm,"[52.455, 28.247884434059838]",2,-1903.982840281205,3811.96568056241,3819.948609656626,KS_continuous,0.0940163222716569,0.0015790211416845778
file,ta29,ta,20,20,continuous_exploratory,lognorm,"[4.0050957124168365e-06, -7052935.190689619, 7052987.645633051]",3,-1903.9829272985417,3813.9658545970833,3825.940248238407,KS_continuous,0.09401686846140533,0.0015788903923185332
file,ta29,ta,20,20,continuous_exploratory,gamma,"[679.9160985644787, -685.2225188414293, 1.084883502377584]",3,-1904.5553065304375,3815.110613060875,3827.085006702199,KS_continuous,0.09809339450652121,0.0008396499835616857
file,ta29,ta,20,20,continuous_exploratory,expon,"[1.0, 51.455]",2,-1976.283055715222,3956.566111430444,3964.54904052466,KS_continuous,0.1792976337313114,1.0104182384688557e-11
file,ta30,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,10.399000000000001,0.3191595420609474
file,ta30,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,10.399000000000001,0.3191595420609474
file,ta30,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,11.7,0.23075503073849796
file,ta30,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,7.799999999999999,0.554420435872857
file,ta30,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,11.958340909090907,0.21566804979151638
file,ta30,ta,20,20,discrete,poisson,"{""mu"": 50.13}",1,-5021.166802736032,10044.333605472064,10048.325070019171,,,
file,ta30,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.041632653061224434,0.47932126758231997
file,ta30,ta,20,20,continuous_exploratory,weibull_min,"[2.3146175130520605, -12.162960796787203, 70.41339023267153]",3,-1905.3593466603857,3816.7186933207713,3828.693086962095,KS_continuous,0.09050792200735769,0.0026611364943908166
file,ta30,ta,20,20,continuous_exploratory,norm,"[50.13, 29.06308827361607]",2,-1915.3629832080796,3834.7259664161593,3842.7088955103754,KS_continuous,0.07690119213297658,0.01669182926563313
file,ta30,ta,20,20,continuous_exploratory,lognorm,"[1.7830060352016716e-05, -1629955.602467772, 1630005.7322086734]",3,-1915.3631525759067,3836.7263051518134,3848.7006987931372,KS_continuous,0.07690109958383506,0.016692020774583167
file,ta30,ta,20,20,continuous_exploratory,gamma,"[2234.9098740083828, -1325.5024392636424, 0.6155107748023951]",3,-1915.500441453578,3837.000882907156,3848.97527654848,KS_continuous,0.07645160817735042,0.017645672645780437
file,ta30,ta,20,20,continuous_exploratory,expon,"[1.0, 49.13]",2,-1957.7879384722228,3919.5758769444456,3927.5588060386617,KS_continuous,0.1623586059377653,1.1114258181098004e-09
